PRSM,FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
0.7068220826223675,699,730285.619,845836.7062571903,0.07194903515828512,4,11,0,Corp,445240,18
1.5856360857459013,694,1209368.325,1243419.7602367972,0.0810512241906203,4,11,1,Partner,445230,25
0.47743026038776804,533,80492.884,31639.543705459873,0.21200496428701068,6,9,0,Corp,445230,20
0.5704567886429596,635,186381.437,72375.08281681126,0.21460129387318572,4,8,0,Corp,444240,12
0.5740001682962783,651,35839.317,12372.676601610941,0.24138752237419178,4,12,0,Partner,445230,15
0.8496382632674865,723,67746.82,38590.49594283999,0.14629426742002785,4,10,0,LLC,444140,24
0.6656570718322664,709,234918.857,123534.54517749527,0.15847042127802322,4,8,0,LLC,459310,11
0.7920564250050313,698,735764.999,353174.1872811862,0.17360767611210096,4,8,0,Corp,445291,16
1.1753689453520122,684,929060.366,592769.6327588322,0.13061009351362238,4,10,0,LLC,444140,19
0.5055095359573872,790,58238.954,31759.249332132484,0.15281362968980458,4,9,0,Sole,722513,23
0.6845757852392311,607,44256.04,10974.068770759388,0.3360652653426127,5,11,0,Partner,722410,19
0.7731797130453137,644,265410.871,151880.9022405965,0.14562444821598833,4,11,0,LLC,722330,17
0.5377910296465725,693,76768.812,13493.408008889393,0.47411306289600247,4,9,0,Sole,722511,9
0.6449094992835147,586,83916.474,22491.597011625112,0.3109178728564959,5,11,0,Partner,441120,11
1.0554230579011386,709,71117.846,13056.986378796064,0.45389395337740457,4,10,1,Partner,722513,14
0.6798245340413271,623,342401.315,409980.39396486897,0.06959709131630251,5,10,0,Partner,444240,18
1.0481858802375252,836,25425.769,14223.730805984576,0.14896331435363294,3,13,1,Partner,459910,20
1.1655950845693284,680,294621.877,341025.31842463097,0.07199413579247038,4,8,1,Partner,459210,17
0.33986554527594237,660,228263.443,163592.86271123495,0.11627618264074166,4,9,0,Corp,722330,19
0.8974614766463024,710,50764.9,10534.722587946173,0.4015680809833347,4,9,0,Partner,445250,17
1.002059101636382,741,156247.86,41681.50780618575,0.31238445261012526,4,12,0,LLC,444240,19
0.5485363615165533,693,304633.257,79300.4242000603,0.3201257118871843,4,11,0,Corp,459310,27
0.5631147589407426,684,169280.051,57872.59030387181,0.2437539229296066,4,12,0,Corp,458210,18
1.0388994763485984,678,128489.917,29792.890430354833,0.3593975921323793,4,8,1,LLC,459210,21
1.1573626870712643,770,87781.255,41247.39945577957,0.1773470492649045,4,12,1,Partner,722410,24
0.6897795566965175,740,206250.585,135207.6906657563,0.12711960884302748,4,11,0,Partner,445230,12
0.5963959277437645,713,13145.14,4838.391023368794,0.22640343205883076,4,10,0,Corp,441120,20
0.7923353160891116,743,177590.92,133211.05523875126,0.11109620974632303,4,10,1,Sole,459910,27
1.0343663909855936,769,258582.315,56480.27856466864,0.38152301648667375,4,13,1,Corp,445240,12
1.4581045175414218,840,595248.34,134530.99728837603,0.36871820868913824,3,10,1,Sole,441120,14
0.8151589805500405,691,286031.037,158825.5887158701,0.1500760673561305,4,10,1,Sole,445240,22
0.714496376652036,697,163437.456,158312.340322051,0.08603112033018773,4,12,1,Sole,445110,20
0.9377667138299879,698,263398.487,568434.3225358501,0.03861461746142595,4,9,1,Corp,459210,16
0.7516530577068268,648,174878.793,69456.93930548623,0.2098168001026342,4,11,0,LLC,441120,21
1.2738456027939187,838,57195.436,18456.42160142482,0.2582454191968274,3,9,1,LLC,444240,14
0.8629671798793963,756,746152.225,493531.6676978572,0.12598857611990133,4,13,0,Corp,445230,22
0.9156843502666621,626,260461.963,154394.35846819115,0.14058262101464739,4,10,0,LLC,445110,12
0.6219505597270031,661,206967.261,96849.78190928018,0.17808271128742068,4,11,0,LLC,458210,17
0.7738448145126319,730,129334.143,106581.9634234677,0.10112259995791074,4,10,1,Corp,458310,23
0.6389388072671442,669,597219.865,177823.35093912343,0.27987506601633644,4,12,0,Corp,445320,21
1.0291762373338802,648,136203.346,31809.955207803057,0.3568153038627694,4,8,1,Partner,444140,16
0.8460464635802543,718,99001.14,30914.076656773013,0.2668717908542959,4,10,1,Sole,459910,24
0.7089651863182409,678,393093.612,207594.05476183465,0.15779739471624982,4,10,0,Corp,445110,17
0.5339103265048377,683,76380.07,46249.71200263155,0.13762260471959636,4,12,1,Sole,459210,17
1.0285718321622326,843,37974.249,15401.667077948263,0.2054661183094189,3,12,1,Corp,445250,19
0.9102052264783091,764,484231.766,84017.4797807293,0.48028871220583985,4,9,0,Sole,459310,19
0.672148773546607,850,467209.003,180424.77635261955,0.21579122540931478,3,9,0,Corp,445240,15
0.8374599871884537,667,878809.716,1019134.1163654155,0.0718591810675304,4,10,0,Sole,445292,17
0.6385828933222855,693,69336.173,35005.81622254812,0.16505869710145202,4,11,0,Sole,722513,14
0.632581264018818,725,50395.612,18506.457645260576,0.2269280493238446,4,8,0,LLC,459210,22
1.163895598719379,682,161374.408,71626.83260588713,0.18774901589363358,4,10,1,LLC,459210,20
0.44500752855193654,763,36323.584,45912.74705908502,0.06592864786413102,4,11,0,Sole,722410,25
0.9383065558124458,677,223270.267,216517.4426338973,0.08593236349458185,4,12,1,LLC,722330,11
1.1127123901214122,850,161334.877,75462.71752315712,0.1781617933280447,3,12,1,LLC,459910,12
0.9306259488086159,727,583407.523,161316.6610842667,0.30137800557338096,4,9,1,Corp,445240,19
0.8441971487751495,842,203587.862,141215.26372738314,0.12014037802187559,3,11,1,Corp,445320,16
0.7776933469994158,699,163942.676,200408.28215874618,0.06817028477817547,4,9,1,Partner,722330,12
1.0457540473852132,642,454086.87,98126.97635316782,0.3856286406279184,4,12,0,LLC,445250,38
0.9391803203435685,763,17753.098,14739.683874089804,0.10037018744573924,4,13,1,LLC,445240,26
0.7694198728933047,760,269770.223,374684.90220055694,0.05999935354916804,4,11,0,LLC,444140,15
0.8798225700756669,664,130247.853,28785.22484821674,0.37706802039006515,4,11,0,LLC,445230,16
1.3689334600314371,850,363147.745,115930.75608029593,0.26103782211489296,3,13,1,LLC,722511,17
0.9334866570840126,846,76201.717,122759.14972043419,0.051728470731467635,3,13,1,Partner,445291,20
0.9685203659475522,835,36906.461,24137.38929678354,0.12741802267225733,3,10,1,Partner,445320,16
0.6823955692742234,667,266487.91,309051.85777851654,0.07185630914164676,4,8,0,Sole,445110,20
1.161643336956067,583,567746.788,268513.57540053024,0.17620052268403819,5,10,1,Partner,441120,22
0.7418954732657607,615,261478.667,69801.00763575107,0.31217155245630296,5,8,1,Corp,441120,20
0.8315228184392572,687,518895.412,418818.7400947826,0.10324582019311607,4,9,0,Corp,445240,29
1.125387539641866,669,1085760.415,426606.8568999557,0.21209231197273504,4,12,0,Partner,445320,14
0.44707138366971777,649,57159.805,58020.962641181686,0.0820964848996225,4,11,0,Sole,445131,18
0.9570569967098591,721,247473.481,118072.08630118026,0.1746627058890818,4,12,1,Corp,722511,17
0.6897191963358839,703,72161.901,42687.674771397826,0.14087185076731426,4,9,1,Sole,722513,19
0.8868380496251267,685,78351.183,29956.08467563035,0.2179612362797078,4,10,0,LLC,445292,28
0.34839376666425104,589,60409.883,47824.52083573582,0.10526309158344989,5,10,0,Sole,458310,17
0.5884559251981356,661,309342.049,72464.94012099963,0.35573760276747923,4,11,0,Corp,441120,16
0.7219463222604595,732,534596.946,180473.82752713547,0.2468487874969108,4,10,0,Sole,445250,22
0.6109640270820249,695,132396.092,50608.35145646725,0.21800764793054242,4,11,0,Partner,445131,18
0.506793151203343,716,11227.532,4536.711651300541,0.2062347661876306,4,11,0,Sole,444140,18
0.6203250539761429,841,119822.992,37322.203868986944,0.26754179277260265,3,9,0,Corp,445291,21
1.004092125885451,690,503918.941,105132.89486039252,0.39943012259956095,4,8,0,LLC,459210,18
0.6030346759634789,713,29026.853,14461.667384743507,0.16726317597502735,4,11,1,Sole,458310,15
0.37703433448429724,651,15657.929,12219.124404905466,0.10678567247771316,4,10,0,Sole,459910,16
0.8287144917829399,625,175277.489,57521.81849885812,0.25392899247364065,4,9,0,LLC,444140,18
0.6494395438064321,681,28381.557,8012.125419693187,0.29519380016027874,4,9,0,Corp,722511,10
0.9642938931287275,830,34980.52,20173.168165923802,0.1445010178548642,3,10,1,Corp,458310,14
0.6554693146129342,730,105815.146,45246.26266685984,0.19488745177161196,4,8,0,Partner,459310,15
0.9750981514472435,749,1090192.043,526639.9927666351,0.17250747790611462,4,11,0,Sole,722513,17
1.266275677507784,703,479039.44,91193.8916113327,0.4377481060186762,4,9,1,Sole,722410,20
1.0010716514051954,676,253375.924,65579.00532492084,0.32197286660140145,4,11,1,Sole,722511,14
0.4747930812870155,645,134560.473,39434.28716322346,0.284355913512179,4,8,0,Sole,459910,19
0.9684344725964328,621,255622.641,63936.19784839503,0.3331741246251592,5,12,1,LLC,458210,13
1.149538339405858,776,156248.9,57493.802899536815,0.22647208933837223,4,9,1,Partner,441120,16
1.2056740987049412,699,290561.453,63462.11567387133,0.381541872021702,4,8,1,LLC,441120,21
0.6665762512565474,626,282009.29,107828.25779499671,0.21794634029371396,4,10,0,Sole,722330,26
0.4919725767205865,533,333735.342,179276.6920711705,0.15513047557213566,6,8,0,Corp,445240,27
0.8611290893247396,682,207484.029,162801.35323623105,0.10620511074567703,4,12,1,Sole,459910,22
0.4312962589085211,657,210236.51,388978.1418392611,0.04504034361372008,4,11,0,Corp,459910,16
1.1337846818181712,850,139007.91,43010.14978635255,0.26933160097191033,3,13,1,LLC,444240,18
0.9521327465213619,748,819939.797,586220.8974496017,0.11655728534061849,4,9,0,Corp,445131,15
0.9682002201928923,709,310502.848,178714.71466003798,0.1447851531562736,4,10,1,Partner,445320,15
0.670001404129889,695,260415.563,270144.9675682609,0.08033204213283421,4,9,0,Partner,722514,16
0.4924737086258886,665,18316.142,5080.221758141038,0.3004485314485935,4,10,0,Sole,458210,25
1.0007409446446105,833,75597.269,18435.13393802729,0.3417264250883329,3,13,1,Sole,458310,22
0.6995961139567061,842,31262.877,22760.226310136193,0.11446458020673393,3,11,0,Partner,445131,16
0.6800437999113298,751,312604.073,132020.28785862762,0.19732072880012477,4,9,1,Sole,445292,7
0.9275639514742279,719,398759.979,130330.04869219064,0.2549680490681128,4,10,0,Partner,445131,16
0.9561543856790431,554,125590.69,41265.22134336126,0.2536249774658505,5,11,0,LLC,722330,14
0.5913658100804967,665,142870.873,82996.76169214403,0.14345024842650306,4,12,0,Sole,722513,17
0.7433126186618445,675,122948.431,82223.0155841189,0.12460869393498937,4,12,1,Corp,459210,27
0.7228937957490049,676,28948.129,6713.71279531849,0.35931594884658674,4,12,0,Partner,445110,16
0.5319809951257783,616,39340.911,15912.95016558978,0.20602146150682002,5,9,0,Partner,445240,13
1.0366872585647986,756,218920.628,444391.01451892214,0.041052552978408305,4,10,1,Partner,445250,21
0.7203871324532607,673,12384.735,4418.439541111884,0.23358048478361337,4,10,1,Partner,459910,12
0.6251828920267869,850,537029.623,301583.772364744,0.14839150075093704,3,9,0,Corp,445131,20
0.6317289910998667,679,227264.485,151114.7639370113,0.12532664969272952,4,12,0,Partner,445110,14
0.771011478798072,724,131238.474,159901.31666019824,0.06839555626199707,4,10,0,Partner,445240,19
0.5117814128907231,638,110624.607,61124.51380220878,0.15081865975786093,4,11,0,Corp,722410,21
0.8260717188739204,675,483920.789,159222.73457823295,0.25327245209981253,4,11,0,Sole,459210,16
0.8580475918979432,716,147000.606,54573.22845101089,0.22446996169553327,4,11,1,Sole,722410,13
0.4779119039158069,696,81035.547,29756.280982370772,0.22694241440994659,4,10,0,Corp,722410,19
0.9544760069079297,698,115395.721,73914.23959022858,0.13010091339158691,4,9,1,LLC,445291,19
0.8130886777908732,589,266298.565,43880.634678671646,0.5057252987755809,5,9,1,Corp,722330,27
0.7772052532198613,632,277358.702,205855.85663526074,0.11227868638014565,4,10,1,Corp,722513,18
0.9954519423849587,698,120455.899,50536.5474085824,0.1986283610191508,4,11,1,Partner,445320,12
0.8410749056242272,714,309222.728,619664.0970998785,0.04158472434867119,4,11,1,Sole,459210,11
0.6990989569810117,760,68408.369,40081.72593992988,0.1422268448521965,4,12,0,LLC,445250,16
1.1186637998770286,672,267536.536,175044.7875317634,0.1273657539176239,4,12,1,LLC,459910,17
0.5614886903560906,665,52039.487,28233.767031405707,0.1535970709060127,4,12,0,Partner,459310,12
0.7018021008490906,710,255240.209,349597.3443654523,0.060841473081763485,4,8,1,Sole,445291,18
0.7085396166049616,679,135659.152,155964.05414740217,0.07248419768986644,4,8,1,Sole,445110,13
1.238722135360998,791,369663.302,423741.5855321691,0.07269825813291113,4,10,1,LLC,459910,23
0.6536634082594448,665,519189.821,151599.1063154782,0.28539626300059034,4,11,0,Partner,459210,9
0.6140552866997869,655,135929.386,60720.51710997108,0.1865505989156542,4,10,0,Sole,458310,16
0.32871595989230273,536,25421.244,16543.792344794416,0.12805026537138423,6,9,0,Corp,722513,24
0.8427901555727833,706,12523.121,6208.831918122704,0.168082085395252,4,8,1,Sole,722513,16
1.0064933672814875,850,397422.119,445608.41673563555,0.07432200262122689,3,12,1,Sole,445240,13
0.6218435492158834,647,123971.409,32268.736095964672,0.3201535603773438,4,11,0,Partner,458310,16
0.8760840518135994,531,489275.73,142376.17302080206,0.28637500668066707,6,9,0,Partner,722513,18
0.9286982763094339,697,582074.3,200339.51221332685,0.2421199449413453,4,9,0,Partner,444240,18
1.1066023771658793,836,149840.703,36524.58099967862,0.34187182736223237,3,10,1,Partner,458310,17
1.191068580937957,706,291237.403,94236.91838119715,0.25754008089653135,4,10,1,LLC,441120,17
0.8532969604710348,709,355611.062,87636.22621192431,0.33815074481874996,4,8,1,Sole,458210,14
0.7474480971129083,638,235027.176,61813.49992644383,0.3168498470933738,4,11,0,Partner,722410,21
0.9148684618621633,783,211048.192,271569.2039083394,0.06476194310776658,4,11,1,LLC,441120,12
1.0342501127195476,716,137022.317,59969.99393239297,0.1904039948634865,4,9,1,LLC,722410,18
0.5689610554552467,661,104782.921,44520.39915650359,0.19613278965981074,4,9,0,LLC,722410,19
0.8350675830506962,657,302399.46,117495.18401628216,0.2144764928961502,4,10,0,LLC,459910,12
0.7548550358398944,683,77354.344,49301.81839895409,0.13074964661891833,4,10,0,LLC,444240,20
0.9644761954557243,823,49611.227,62196.91329791197,0.0664706445618011,4,12,1,LLC,444140,15
1.0208957928597875,695,177311.538,111729.94179687384,0.13224710639215087,4,11,1,LLC,722330,19
1.0841063015616572,670,148929.567,167405.38912050956,0.07413618710366536,4,8,1,Partner,445110,25
1.187661233868841,732,16406.715,3624.761696508267,0.37719065816576275,4,12,1,LLC,458310,16
0.6923652147443936,753,219691.005,212729.22493288087,0.08606050135225335,4,12,1,Sole,458210,18
0.8553431745417984,613,218505.558,119077.89475483785,0.15291500187745988,5,9,0,LLC,441120,15
1.4806899149957995,674,887492.34,353408.04525014805,0.20926998124123494,4,9,1,LLC,459910,17
0.7263228452635707,639,53581.454,32886.6402436867,0.13577310219531602,4,10,0,Partner,445291,21
0.9479673480876254,630,278381.139,72675.14940574874,0.3192071628292375,4,11,0,LLC,722410,16
0.5753375867044357,720,354697.133,197480.76698276118,0.14967581333754337,4,11,0,Corp,459210,16
0.7356897378275069,688,173513.909,217633.72528843078,0.06643957593200893,4,12,1,Sole,459210,12
0.6327276930655816,708,527368.273,1246941.1674091679,0.03524412958042356,4,9,0,Corp,722511,15
0.688884084049037,744,123624.68,28959.827077745365,0.3557361250469428,4,11,0,Partner,722330,18
0.966680704351751,692,369727.243,189044.98589093974,0.16298027391801867,4,9,0,LLC,445291,22
0.6255956655969094,669,555240.25,292502.7164781741,0.15818663631722513,4,9,0,Sole,445292,19
0.7813574263332631,712,418176.466,323892.47761537833,0.10759138060228528,4,12,1,Corp,445291,25
1.1451673980255848,830,60009.25,19125.15561662052,0.2614760859246272,3,11,1,Partner,459910,26
0.8725588280975392,696,275412.873,87386.34576270317,0.26263911769835796,4,10,1,Sole,445292,19
0.5225842189782202,850,112429.505,42848.38192182547,0.21865762477939363,3,10,0,Sole,445320,15
0.7068913197342996,649,331474.602,48142.31288393554,0.573775580051481,4,10,0,Partner,445320,18
1.0957314856276186,725,313357.809,72805.20098153279,0.35867150145802995,4,12,1,LLC,444240,15
0.5607093970955286,542,151850.238,69043.40732343141,0.1832787081425734,6,8,0,LLC,444140,16
0.41832548642238226,653,139181.371,88270.60457995946,0.1313964896754156,4,8,0,Corp,445240,14
0.8637755151103104,759,93581.31,18847.84176351818,0.41375785078452004,4,9,1,Corp,445320,13
0.9289985390320169,728,218590.642,90389.6574629642,0.20152622926795602,4,10,1,Sole,459310,20
0.561728725668003,634,94391.182,60770.01299373656,0.1294377184705236,4,10,0,Corp,458210,16
0.6940032482092402,716,71133.984,18487.136074507296,0.32064631190626336,4,10,0,Partner,722330,24
0.3304473044408177,668,139792.636,95911.31150463756,0.1214599837139132,4,12,0,Corp,445250,20
0.701879646073059,690,85737.322,39378.540893066725,0.18143833345006685,4,11,0,Sole,445240,19
0.7589908121425399,655,181541.55,87798.42570246139,0.1723090406116004,4,9,1,Corp,445230,15
1.2256518588925518,687,262891.018,72660.90434690964,0.30150443392141857,4,12,1,LLC,444140,17
0.1648923574744832,530,66580.825,58741.80882671849,0.09445405570843886,6,12,0,Sole,445131,14
0.5890859841431638,704,82917.914,30871.360136444764,0.22382642475507147,4,10,0,Corp,459910,17
0.5771730549658761,706,370758.588,151669.58443704937,0.20370959091553156,4,10,0,Sole,458210,81
0.76625200057249,714,114301.781,52694.08914378921,0.18076312868175554,4,10,0,Corp,722513,25
0.5572808307362314,713,122256.96,181264.12820778388,0.05620571538744477,4,11,1,Sole,458310,16
0.6828910576319209,696,57217.229,22949.723293465802,0.20776295886862528,4,9,0,LLC,445131,15
1.0154670926782265,661,679908.86,193669.09247448333,0.2925560859646808,4,8,0,LLC,445292,12
0.6010244929974917,659,299453.752,58995.120989825686,0.42299225621788267,4,12,0,Corp,458310,27
0.659131662290832,715,281994.222,80226.01665333916,0.29291643135596096,4,11,0,Corp,722511,18
0.8707859834391494,705,225545.197,90451.77746640517,0.20779506616455573,4,12,0,LLC,445240,17
0.9849286024459112,842,250157.441,263759.3549601989,0.0790358826128172,3,11,1,Sole,722511,20
0.8812565654200902,685,244642.392,43141.274279607795,0.47256058937592743,4,12,0,LLC,722513,15
0.7296726056294296,760,115631.657,120604.70673211066,0.07989714230697696,4,11,0,LLC,441120,14
0.9721994571783027,747,505816.861,343023.3857670652,0.12288201572343184,4,9,1,Sole,458210,17
0.727058463394358,612,357190.773,161826.52266339798,0.18393707817545826,5,8,0,LLC,459910,24
0.7346570167977484,697,55240.95,19081.727477499215,0.2412471567591692,4,12,0,Partner,445292,29
0.8415232501628582,713,282307.655,126259.14305677099,0.18632819253405383,4,8,1,Corp,444140,20
0.4662393364032637,720,80951.503,34763.54286176926,0.19405267783428687,4,9,0,Sole,445230,21
1.0564465517872754,720,96735.28,22147.085423332748,0.36398800019258937,4,9,1,LLC,445291,18
0.6696423524233573,610,391822.567,116574.02234288953,0.28009568450243105,5,11,0,Corp,459210,23
0.985624096672366,781,113083.791,30805.246470822545,0.3059105291991639,4,9,1,Sole,445320,18
0.9683634451096679,694,211955.209,456056.1911210994,0.03872973205322233,4,12,1,Partner,459910,19
